N_1	DP_1	N_REF_1	MEAN_REF_BQ_1	MEDIAN_REF_BQ_1	MEAN_NONREF_BQ_1	MEDIAN_NONREF_BQ_1	N_2	DP_2	N_REF_2	MEAN_REF_BQ_2	MEDIAN_REF_BQ_2	MEAN_NONREF_BQ_2	MEDIAN_NONREF_BQ_2
1	324	171	23.023255813953487	33.5	27.151315789473685	33.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	140	97	27.0	37.5	34.642857142857146	36.0	0	None	None	None	None	None	None
1	188	95	25.854166666666668	38.0	25.51086956521739	38.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	7	4	24.0	29.0	36.333333333333336	37.0
1	0	None	None	None	None	None	1	1	0	None	None	31.0	31.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	15	8	23.11111111111111	21.0	25.666666666666668	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	4	0	None	None	35.5	35.5	2	9	4	27.75	35.5	23.4	37.0
1	4	1	38.0	38.0	26.0	20.0	1	8	4	30.6	38.0	24.0	32.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	8	5	38.6	38.0	26.0	20.0
1	0	None	None	None	None	None	1	4	0	None	None	20.0	20.0
1	29	19	23.894736842105264	36.0	37.8	38.0	0	None	None	None	None	None	None
1	35	21	21.40909090909091	35.5	38.30769230769231	39.0	0	None	None	None	None	None	None
1	38	8	34.375	38.5	37.86666666666667	38.0	1	25	2	37.0	37.0	37.47826086956522	39.0
1	46	29	28.366666666666667	30.5	34.3125	36.0	0	None	None	None	None	None	None
1	114	29	31.517241379310345	38.0	28.211764705882352	34.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	13	4	20.4	20.0	22.875	26.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	179	64	21.125	20.0	31.94782608695652	34.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	32	22	26.863636363636363	20.0	23.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	5	0	None	None	23.6	20.0
1	0	None	None	None	None	None	1	3	1	37.0	37.0	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	7	0	None	None	26.714285714285715	20.0	2	4	0	20.0	20.0	36.666666666666664	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	11	10	30.454545454545453	36.0	None	None	1	25	20	22.857142857142858	20.0	37.25	37.0
1	0	None	None	None	None	None	2	48	41	22.333333333333332	20.0	29.5	31.5
1	0	None	None	None	None	None	2	48	41	21.88095238095238	20.0	35.666666666666664	39.0
1	0	None	None	None	None	None	2	26	21	23.227272727272727	20.0	26.0	32.0
1	0	None	None	None	None	None	2	21	16	22.88235294117647	20.0	28.5	37.0
1	0	None	None	None	None	None	3	13	5	38.0	37.5	31.285714285714285	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	10	9	20.0	20.0	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	5	1	38.0	38.0	28.0	36.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	4	0	None	None	19.0	18.5	2	8	4	36.6	36.0	32.0	32.0
1	0	None	None	None	None	None	2	37	28	21.448275862068964	20.0	24.5	20.0
1	131	83	31.951807228915662	38.0	33.9375	35.0	0	None	None	None	None	None	None
1	85	50	26.313725490196077	36.0	38.705882352941174	40.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	45	41	21.642857142857142	37.5	24.0	32.0	3	26	20	23.4	36.5	28.833333333333332	32.5
1	1	0	None	None	33.0	33.0	3	4	0	None	None	27.5	27.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	3	0	None	None	25.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	7	2	32.0	32.0	24.0	20.0
1	106	18	25.944444444444443	20.0	28.806818181818183	38.0	1	120	11	23.545454545454547	20.0	29.26605504587156	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	67	57	23.70689655172414	20.0	37.0	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	2	0	None	None	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	2	0	None	None	32.5	32.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	3	0	None	None	38.666666666666664	39.0
1	0	None	None	None	None	None	1	9	5	23.6	20.0	28.0	28.0
1	0	None	None	None	None	None	3	5	1	20.0	20.0	24.0	20.0
1	0	None	None	None	None	None	3	6	2	25.333333333333332	20.0	26.0	20.0
1	0	None	None	None	None	None	2	5	3	24.333333333333332	20.0	35.0	35.0
1	0	None	None	None	None	None	3	11	4	23.0	20.0	25.333333333333332	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	7	2	26.0	20.0	31.75	32.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	42	29	23.0	20.0	24.416666666666668	20.0
1	0	None	None	None	None	None	3	24	21	27.666666666666668	37.0	26.666666666666668	40.0
1	0	None	None	None	None	None	3	25	22	26.272727272727273	35.5	26.333333333333332	39.0
1	0	None	None	None	None	None	2	40	26	23.333333333333332	20.0	23.307692307692307	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	4	0	None	None	20.0	20.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	133	30	26.966666666666665	20.0	26.194174757281555	20.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	4	0	None	None	30.75	31.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	41	35	24.685714285714287	20.0	31.666666666666668	32.0
1	0	None	None	None	None	None	2	12	7	34.875	35.0	36.0	37.0
1	0	None	None	None	None	None	1	9	6	36.57142857142857	37.0	36.5	36.5
1	209	43	28.558139534883722	36.0	28.650602409638555	37.5	0	None	None	None	None	None	None
1	4	1	37.0	37.0	33.666666666666664	38.0	3	4	0	None	None	34.5	37.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	18	16	28.176470588235293	35.0	20.0	20.0	2	61	52	24.09433962264151	36.0	24.125	20.0
1	0	None	None	None	None	None	1	3	1	37.0	37.0	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	6	0	None	None	37.5	38.0
1	0	None	None	None	None	None	3	6	3	22.75	26.0	35.0	35.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	5	0	None	None	18.4	20.0
1	0	None	None	None	None	None	1	3	1	37.0	37.0	20.0	20.0
1	0	None	None	None	None	None	3	14	10	28.8	24.5	28.25	28.0
1	0	None	None	None	None	None	1	3	1	37.0	37.0	20.0	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	7	3	25.666666666666668	20.0	25.75	24.5
1	7	6	28.571428571428573	40.0	None	None	2	14	9	30.555555555555557	39.0	23.8	39.0
1	2	0	None	None	20.0	20.0	0	None	None	None	None	None	None
1	4	0	None	None	20.0	20.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	10	4	20.0	20.0	20.5	21.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	3	7	3	32.333333333333336	38.0	37.25	37.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	167	64	22.6875	20.0	24.019417475728154	20.0	0	None	None	None	None	None	None
1	51	50	26.03921568627451	36.0	None	None	0	None	None	None	None	None	None
1	51	50	26.15686274509804	37.0	None	None	0	None	None	None	None	None	None
1	51	50	25.19607843137255	36.0	None	None	0	None	None	None	None	None	None
1	43	11	37.72727272727273	41.0	32.625	35.0	0	None	None	None	None	None	None
1	21	14	28.285714285714285	33.0	35.42857142857143	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	13	0	None	None	24.923076923076923	33.0	3	22	0	None	None	25.681818181818183	32.0
1	0	None	None	None	None	None	1	6	1	37.0	37.0	20.0	20.0
1	0	None	None	None	None	None	2	3	0	None	None	25.333333333333332	20.0
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	37	35	32.52777777777778	37.0	35.0	35.0	0	None	None	None	None	None	None
1	36	32	33.121212121212125	38.0	37.333333333333336	37.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	272	271	25.613970588235293	39.0	None	None	0	None	None	None	None	None	None
1	134	133	25.223880597014926	32.0	None	None	0	None	None	None	None	None	None
1	41	37	35.473684210526315	37.0	33.333333333333336	36.0	0	None	None	None	None	None	None
1	0	None	None	None	None	None	2	23	17	28.72222222222222	32.5	33.4	37.0
1	4	0	None	None	28.5	27.5	2	6	2	20.0	20.0	28.75	37.5
1	2	0	None	None	20.0	20.0	1	8	3	20.0	20.0	29.0	28.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	1	22	17	23.22222222222222	20.0	37.25	37.5
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
1	0	None	None	None	None	None	0	None	None	None	None	None	None
